FIGHTER,SIG_STR_ratio,SIG_STR_pct,TOTAL_STR_ratio,TD_ratio,TD_pct,SUB.ATT,REV.,CTRL_seconds,HEAD_ratio,BODY_ratio,LEG_ratio,DISTANCE_ratio,CLINCH_ratio,GROUND_ratio
Kiefer Crosbie,0.6117584745762712,0.6100000000000001,0.6350267379679144,0.0,0.0,0.0,0.0,15,0.5202702702702703,0.375,0.8125,0.6274038461538461,0.21428571428571427,0.0
Kiichi Kunimoto,0.4775009558384916,0.4727272727272727,0.5669976948287379,0.28787878787878785,0.2872727272727273,1.0,1.0,1146,0.34203544993018675,0.4636363636363636,0.8280885780885782,0.41987449649982017,0.4292929292929293,0.2424242424242424
Kimo Leopoldo,0.6248196248196248,0.6214285714285716,0.6116149387335827,0.4047619047619047,0.4042857142857143,3.0,3.0,118,0.4436507936507937,0.5714285714285714,0.14285714285714285,0.40692640692640697,0.2857142857142857,0.40476190476190477
King Green,0.7142857142857143,0.71,0.7142857142857143,1.0,1.0,0.0,0.0,34,0.3333333333333333,0.6,1.0,0.7142857142857143,0.0,0.0
Kit Cope,0.2857142857142857,0.285,0.3055555555555556,0.0,0.0,0.0,0.0,15,0.25,0.5,0.5,0.125,0.35714285714285715,0.3333333333333333
Kleydson Rodrigues,0.5873035111173656,0.58375,0.662310495430236,0.10416666666666666,0.10375000000000001,1.0,2.0,254,0.41324217507597594,0.8461309523809524,0.6145833333333334,0.5636953242835596,0.5267857142857143,0.375
Klidson Abreu,0.4450904004113723,0.442,0.5192973712795141,0.2,0.2,0.0,0.0,186,0.24832463288345638,0.43571428571428567,0.825,0.42027466375140793,0.475,0.0
Koji Kitao,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0,0.5,0.0,0.0,0.0,1.0,0.0
Koji Oishi,0.10606060606060606,0.105,0.22585227272727273,0.41666666666666663,0.41500000000000004,0.0,0.0,305,0.10606060606060606,0.0,0.0,0.022727272727272728,0.0,0.125
Konstantin Erokhin,0.40396486229819556,0.40166666666666667,0.49401709401709404,0.0,0.0,0.0,0.0,10,0.26792929292929296,0.6333333333333333,0.16666666666666666,0.3815656565656565,0.4523809523809524,0.0
Kris McCray,0.4603423043455892,0.4566666666666667,0.652467737734315,0.3333333333333333,0.3333333333333333,0.0,1.0,545,0.29660644366526717,0.7930555555555555,0.47222222222222215,0.32363215488215485,0.6611111111111111,0.48333333333333334
Kris Moutinho,0.3313914027149321,0.325,0.3313914027149321,0.0,0.0,0.0,0.0,9,0.2566854990583804,0.319047619047619,0.7916666666666666,0.32870264064293914,0.25,0.0
Kristian Rothaermel,0.5,0.5,0.8421052631578947,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0
Kristof Midoux,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.5,0.0
Kron Gracie,0.45849005776653556,0.4542857142857143,0.5782056527568419,0.07142857142857142,0.07142857142857142,1.0,0.0,121,0.40939669410441004,0.3333333333333333,0.6874149659863945,0.44890756023760947,0.18820861678004536,0.14285714285714285
Krzysztof Jotko,0.4445581503424502,0.4415555555555556,0.5710020038647282,0.24629629629629632,0.24622222222222223,1.0,4.0,2922,0.3745079555960671,0.6151619368286034,0.5948148148148148,0.3133035835826292,0.5185730507691292,0.2664410897744231
Krzysztof Soszynski,0.42132390387699337,0.4189473684210526,0.5013442613603413,0.07017543859649122,0.07,6.0,0.0,1282,0.3103097280116726,0.6263157894736843,0.640558126084442,0.342619995813884,0.6031375158416901,0.32924416303917686
Kuniyoshi Hironaka,0.39912004662004663,0.39699999999999996,0.5714810892992527,0.25666666666666665,0.256,3.0,0.0,825,0.28525205058099795,0.55,0.45,0.2244047619047619,0.325,0.3880952380952381
Kurt Holobaugh,0.4409070430729349,0.4361111111111111,0.60575546547525,0.1388888888888889,0.1388888888888889,4.0,1.0,942,0.32467836018424945,0.7411648536648536,0.6470679012345679,0.37674568947043635,0.5535714285714285,0.38665038665038665
Kurt Pellegrino,0.46361283679750837,0.46035714285714285,0.6038627267707186,0.5297619047619048,0.5296428571428572,7.0,4.0,3489,0.40163659906383836,0.6035714285714285,0.375,0.2546142532390922,0.31037414965986393,0.5303888828258576
Kwan Ho Kwak,0.4203703703703704,0.41500000000000004,0.43148148148148147,0.25,0.25,0.0,0.0,21,0.3014755265420159,0.6071428571428572,0.7916666666666666,0.40668060162765074,0.4318181818181818,0.0
Kyle Bochniak,0.32768661129940324,0.32285714285714284,0.37724505659168206,0.1285714285714286,0.1280952380952381,0.0,0.0,720,0.24790284474447194,0.518724925867783,0.5273912595341167,0.31164274536438386,0.41247165532879815,0.0873015873015873
Kyle Bradley,0.36632978550271783,0.3628571428571429,0.43329739758311187,0.14285714285714285,0.14285714285714285,0.0,0.0,35,0.2184846352334037,0.7261904761904763,0.42857142857142855,0.31470168476747423,0.42857142857142855,0.10714285714285714
Kyle Daukaus,0.47503590096204606,0.47214285714285714,0.5671164273427138,0.28809523809523807,0.28785714285714287,6.0,2.0,1663,0.3962759554952246,0.5261904761904762,0.6547619047619048,0.43437244942686465,0.511904761904762,0.2153061224489796
Kyle Kingsbury,0.4182708088004203,0.41590909090909095,0.5220019038264424,0.23863636363636365,0.23772727272727276,0.0,0.0,1300,0.2625743534855321,0.6883116883116883,0.7081923127377673,0.3264638587568465,0.5182216905901117,0.3106060606060606
Kyle Nelson,0.48163331702885387,0.47818181818181815,0.5382046078801305,0.09090909090909091,0.09090909090909091,4.0,0.0,1087,0.37405864860147525,0.6697199265381083,0.6172438672438673,0.46010912901194595,0.4663142413142413,0.045454545454545456
Kyle Noke,0.5140714979176342,0.5104,0.5779424011933262,0.27,0.2696,4.0,1.0,1037,0.38896998578632763,0.6925454545454545,0.7417374847374848,0.44436521186648775,0.30842857142857144,0.469971642392695
Kyle Prepolec,0.3313405335372329,0.32666666666666666,0.3454623766064444,0.0,0.0,0.0,0.0,48,0.24459562176953478,0.607081807081807,0.38358585858585864,0.31815937539621747,0.4166666666666667,0.0
Kyle Stewart,0.30361497055576003,0.3,0.4586871461871462,0.0,0.0,0.0,0.0,135,0.2164473684210526,0.34375,0.5,0.27911115464994773,0.5,0.0
Kyle Watson,0.37533522382304785,0.36999999999999994,0.38198606810547114,0.0,0.0,0.0,0.0,164,0.2570198037043491,0.6457671957671958,0.625,0.3301777602536616,0.6222222222222222,0.0
Kyler Phillips,0.4488625507856815,0.4445,0.47839325350874595,0.4708333333333333,0.47050000000000003,3.0,1.0,977,0.37876370047197644,0.6386431623931623,0.8688888888888888,0.3831175877046664,0.5953571428571428,0.448306277056277
Kyoji Horiguchi,0.4559441383222794,0.45260869565217393,0.5363814106960836,0.358695652173913,0.358695652173913,0.0,0.0,1357,0.39182588948673996,0.5665929481146873,0.5579710144927537,0.4109409357358292,0.5819255765547325,0.22934782608695653
Kyung Ho Kang,0.471414134482279,0.4680555555555556,0.6307632632333438,0.3680555555555556,0.36777777777777776,9.0,5.0,3520,0.4254043644396799,0.5100308641975309,0.5187049062049062,0.36705536015115925,0.21604938271604937,0.40951938378408964
Lance Benoist,0.5444211621791812,0.5425,0.6541114270042087,0.2986111111111111,0.29833333333333334,0.0,1.0,1151,0.4159732656055355,0.8423881673881674,0.6581349206349206,0.43330418220124106,0.7472222222222222,0.7078373015873015
Lance Gibson,0.6777777777777778,0.675,0.8136932839173405,0.375,0.375,1.0,0.0,657,0.5169871794871794,0.65,0.4,0.3541666666666667,0.8041666666666667,0.4666666666666667
Lando Vannata,0.45155795537561244,0.4475,0.47839599053944815,0.28125,0.28125,3.0,1.0,567,0.3293823588904992,0.6160154515623265,0.7589410589410589,0.43849406905805105,0.4220801767676768,0.11029411764705882
Landon Quinones,0.39616423245275345,0.38999999999999996,0.4343431934200843,0.05555555555555555,0.055,0.0,0.0,165,0.3210422546553389,0.6122266214177979,0.567304625199362,0.39139379646559375,0.5,0.0
Lara Procopio,0.6205579367460555,0.6177777777777779,0.6802866735793565,0.34259259259259256,0.3422222222222222,1.0,0.0,895,0.5050363778470189,0.8988603988603988,0.8089668615984406,0.5367260410900762,0.7803418803418803,0.4444444444444444
Larissa Pacheco,0.23957346802764037,0.2333333333333333,0.31774932195100264,0.0,0.0,0.0,0.0,19,0.17397660818713448,0.4166666666666667,0.24444444444444446,0.21072731418148657,0.3333333333333333,0.16666666666666666
Larry Cureton,0.6785714285714286,0.675,0.8616071428571428,0.0,0.0,1.0,1.0,0,0.3333333333333333,1.0,0.0,0.0,0.5,0.42857142857142855
Laureano Staropoli,0.3413452471837312,0.33722222222222226,0.40395697096459576,0.18518518518518517,0.185,0.0,0.0,412,0.2590940669456536,0.5672369053948001,0.6388888888888888,0.3278968249257642,0.37592592592592594,0.027777777777777776
Lauren Mueller,0.3839050624471461,0.38,0.4643011982460343,0.2,0.2,0.0,0.0,395,0.28435182099722783,0.5611111111111111,0.8300000000000001,0.369449194971583,0.64,0.08333333333333333
Lauren Murphy,0.39530727467203614,0.3902380952380953,0.4701220162325097,0.2261904761904762,0.22595238095238096,1.0,1.0,2232,0.32344156788783596,0.6432239057239058,0.5520572263993317,0.29471645640543787,0.554961506747221,0.2970168881506091
Lavar Johnson,0.6458488291931744,0.64,0.7128518435421857,0.16666666666666666,0.16666666666666666,0.0,0.0,215,0.4713227513227513,0.9372294372294373,0.6458333333333334,0.27404761904761904,0.678134344156016,0.46078431372549017
Laverne Clark,0.48444444444444446,0.48333333333333334,0.7562352500318918,0.16666666666666666,0.16666666666666666,0.0,2.0,339,0.375,0.7638888888888888,0.0,0.31666666666666665,0.43333333333333335,0.5897435897435898
Leah Letson,0.452518315018315,0.4483333333333333,0.618881605723711,0.16666666666666666,0.16666666666666666,0.0,0.0,239,0.32945804195804196,0.7772727272727273,0.5902777777777778,0.42032286310455325,0.3444444444444444,0.16666666666666666
Leandro Issa,0.40102972566092626,0.3976923076923077,0.46011034246707516,0.3989010989010989,0.3984615384615384,5.0,2.0,1425,0.3208247894699638,0.3598901098901099,0.6569033530571993,0.34173665457784563,0.3333333333333333,0.34195804195804197
Leandro Silva,0.5019842682302451,0.49809523809523815,0.5916516495827381,0.2698412698412698,0.26952380952380955,3.0,0.0,1161,0.3955391489874901,0.5896206967635539,0.6576685219542362,0.47354565726461706,0.45714285714285713,0.026455026455026457
Lee Murray,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Leigh Remedios,0.44285714285714284,0.44,0.6918918918918919,0.0,0.0,0.0,0.0,85,0.16666666666666666,0.5,0.75,0.3,0.3333333333333333,0.0
Leo Kuntz,0.3009896606720563,0.294,0.4586187935357371,0.15666666666666668,0.156,1.0,0.0,384,0.2227727903929277,0.27999999999999997,0.3833333333333333,0.2922077922077922,0.1,0.4
Leon Edwards,0.5586098104391711,0.5552307692307693,0.6288185940564182,0.23948717948717949,0.2393846153846154,8.0,6.0,4031,0.4387515614349673,0.7066920259227951,0.599543063773833,0.49842317983774803,0.4718181818181818,0.24771728271728272
Leonard Garcia,0.25906267549040735,0.25458333333333333,0.41325338997113187,0.10416666666666667,0.10416666666666667,3.0,5.0,487,0.2081244361856741,0.5208994708994709,0.5523809523809523,0.21791614649439076,0.3597222222222222,0.25
Leonardo Guimaraes,0.4736471861471861,0.47000000000000003,0.6005422003864371,0.0,0.0,2.0,0.0,226,0.30158730158730157,0.6888888888888888,0.5,0.319047619047619,0.6878306878306878,0.3333333333333333
Leonardo Mafra,0.4788233775110144,0.4744444444444444,0.5413555199993122,0.2962962962962963,0.29555555555555557,1.0,0.0,413,0.39751905701659973,0.6210758377425045,0.5935545935545936,0.4374234450499373,0.5092592592592592,0.1932367149758454
Leonardo Morales,0.5604166666666667,0.5575,0.6020833333333333,0.0,0.0,0.0,0.0,137,0.1517857142857143,0.8333333333333334,0.7541666666666667,0.47191295546558704,0.625,0.3333333333333333
Leonardo Santos,0.46024397477811196,0.45692307692307693,0.537165982412906,0.22115384615384615,0.22115384615384615,2.0,0.0,912,0.3739898727385297,0.5727161727161727,0.7076923076923076,0.4176272161589247,0.44502508361204013,0.20283119658119658
Lerone Murphy,0.5025720523242949,0.49850000000000005,0.6155960087702692,0.26666666666666666,0.266,4.0,1.0,1686,0.4117502192621842,0.6859920634920635,0.7078571428571429,0.4247123435694268,0.6828571428571428,0.3584791666666667
Leslie Smith,0.38497023776296246,0.3813333333333333,0.41491358000184625,0.0,0.0,0.0,0.0,236,0.32928607428777407,0.6185846560846561,0.5888888888888889,0.34036794019832234,0.5226957985653639,0.06190476190476191
Levan Makashvili,0.5320054945054945,0.5288888888888889,0.6654278680053506,0.32592592592592595,0.3255555555555556,0.0,0.0,815,0.3684385059385059,0.736331569664903,0.7,0.3988255571588905,0.6127257799671593,0.46851851851851856
Lewis Gonzalez,0.3829365079365079,0.37666666666666665,0.5784832451499118,0.2222222222222222,0.22,0.0,1.0,280,0.2502415458937198,0.5,0.8888888888888888,0.21157407407407405,0.7916666666666666,0.7222222222222222
Li Jingliang,0.4081848622909201,0.4041025641025641,0.42782328549694565,0.2376068376068376,0.23743589743589744,0.0,2.0,902,0.3166356241457009,0.5582908544447006,0.679043655366887,0.3720289654417036,0.33964183964183964,0.30551720359412665
Liana Jojua,0.44141015008593937,0.4375,0.49750690856101304,0.375,0.375,3.0,0.0,285,0.3847916407051763,0.575,0.1875,0.40722383720930233,0.3125,0.1875
Liang Na,0.3802521008403361,0.375,0.4802521008403361,0.125,0.125,0.0,1.0,180,0.18837818528221006,0.45833333333333337,0.6875,0.39215686274509803,0.08333333333333333,0.0
Liliya Shakirova,0.30243161094224924,0.29500000000000004,0.33854166666666663,0.0,0.0,0.0,0.0,29,0.15740740740740738,0.35,0.7125,0.30243161094224924,0.0,0.0
Lina Lansberg,0.5038022622959132,0.5,0.6467562817379171,0.11666666666666667,0.11666666666666667,1.0,2.0,2285,0.3635179844779856,0.6938744588744589,0.3685185185185185,0.31920234299282374,0.6547454510259388,0.2288616938616939
Lisa Ellis,0.7205882352941176,0.7200000000000001,0.7037037037037037,0.611111111111111,0.61,1.0,1.0,242,0.39285714285714285,0.4444444444444444,0.0,0.40740740740740744,0.5,0.6666666666666666
Liudvik Sholinian,0.27409612986824383,0.27,0.3635129304246951,0.0,0.0,0.0,0.0,176,0.21644201125350807,0.9166666666666666,0.16666666666666666,0.23915169869117237,0.6666666666666666,0.3333333333333333
Livinha Souza,0.44169068900469927,0.43714285714285717,0.5774066682643906,0.4107142857142857,0.41000000000000003,6.0,0.0,678,0.3125669964955679,0.6571428571428571,0.6267507002801119,0.37120053149464916,0.5007936507936508,0.3945887445887446
Liz Carmouche,0.5226577841369512,0.5189655172413793,0.701236866703105,0.5373563218390804,0.5365517241379311,4.0,0.0,2555,0.37186943645170006,0.6183908045977011,0.7637520525451561,0.4391655790622909,0.5488505747126436,0.390951070407117
Lodune Sincaid,0.29411764705882354,0.29,0.29411764705882354,0.0,0.0,0.0,0.0,0,0.11538461538461539,0.0,0.875,0.29411764705882354,0.0,0.0
Logan Clark,0.7509057971014492,0.7466666666666667,0.8336430838623454,0.0,0.0,2.0,1.0,229,0.7013888888888888,0.8611111111111112,0.6666666666666666,0.4166666666666667,0.43274853801169594,0.5888888888888889
Loik Radzhabov,0.44960832698152925,0.4445454545454546,0.5150473406872899,0.243001443001443,0.24181818181818182,0.0,0.0,645,0.43223870565171507,0.4231404958677686,0.18181818181818182,0.34406325771415286,0.22727272727272727,0.2848645607266297
Loma Lookboonmee,0.5761249670054926,0.5721739130434783,0.6251318575752192,0.32608695652173914,0.32565217391304346,1.0,1.0,976,0.4072416492089395,0.7017308558846326,0.8367428465254553,0.47042229278195735,0.6931410885072212,0.20525280346252214
Loopy Godinez,0.5226498962154338,0.5183333333333333,0.5761733228606095,0.34388888888888886,0.3436666666666667,10.0,1.0,2707,0.4539421007827945,0.7912650312650312,0.5638888888888889,0.4330879817181973,0.5822222222222222,0.212991452991453
Lorenz Larkin,0.4414079312989087,0.4373913043478261,0.48034551955272753,0.043478260869565216,0.043478260869565216,0.0,2.0,354,0.29287088152272456,0.5745341614906831,0.7123324203129695,0.38999762080964295,0.5202199093503441,0.16459627329192547
Louis Cosce,0.37961245559284773,0.37666666666666665,0.48174792432472113,0.2222222222222222,0.22166666666666668,1.0,0.0,269,0.31363353422176954,0.48194444444444445,0.5595238095238095,0.27461590696884813,0.5393939393939394,0.12254901960784315
Louis Gaudinot,0.339777286138848,0.3358333333333334,0.4505666168132223,0.16666666666666666,0.16666666666666666,4.0,0.0,243,0.23428935319120825,0.43009259259259264,0.5689484126984127,0.29975943725943727,0.3597222222222222,0.09999999999999999
Louis Smolka,0.44297160661903495,0.43864864864864866,0.49483580310151176,0.212998712998713,0.21243243243243243,19.0,13.0,2716,0.3615126477927331,0.6560829281417516,0.422972972972973,0.3553676342445629,0.4718200343200343,0.4097592620514215
Lowell Anderson,0.25526315789473686,0.25333333333333335,0.45129490392648286,0.0,0.0,0.0,0.0,3,0.18137254901960786,0.5555555555555555,0.0,0.3552631578947369,0.0,0.0
Luan Chagas,0.4357739527585352,0.43099999999999994,0.5028583860047584,0.1,0.1,1.0,2.0,426,0.3672340534890143,0.45787878787878783,0.7880952380952382,0.4043820314368579,0.4416666666666666,0.26960784313725494
Luan Lacerda,0.4380719845126625,0.434,0.4563619108025888,0.16666666666666666,0.166,1.0,1.0,120,0.3029556572009402,0.6260913482652614,0.85,0.42839456515782376,0.2,0.0
Luana Carolina,0.5010255336923946,0.4976,0.5844471914380512,0.06,0.06,4.0,2.0,1322,0.336821313613036,0.6590752508585327,0.8073589743589744,0.4432988926425787,0.6276224886224886,0.1865014245014245
Luana Pinheiro,0.3954832272109115,0.39166666666666666,0.4084463855157667,0.19027777777777777,0.18999999999999997,1.0,0.0,341,0.3080786523524689,0.5782661782661783,0.7310185185185185,0.38348858779586337,0.5138888888888888,0.1597222222222222
Luana Santos,0.5047619047619047,0.502,0.6326700569786639,0.5,0.5,3.0,0.0,633,0.3969837398373984,0.6567032967032966,0.5083333333333333,0.5240620490620491,0.2909803921568627,0.0
Lucas Alexander,0.5625096786682152,0.558,0.5639481707317073,0.0,0.0,0.0,0.0,55,0.358812251578209,0.5761904761904761,0.975,0.5694667877529839,0.2,0.08
Lucas Almeida,0.4029148166500261,0.40111111111111114,0.4953655284724894,0.0,0.0,0.0,0.0,180,0.2144913834569007,0.5154882154882154,0.7621082621082621,0.36114425881099,0.18518518518518517,0.3644179894179894
Lucas Martins,0.3811397179783289,0.376875,0.41401061961320756,0.0,0.0,2.0,0.0,72,0.32318299039045967,0.5492559523809524,0.50625,0.35151747925351834,0.14270833333333333,0.15625
Lucie Pudilova,0.3713583968775881,0.36774193548387096,0.44877943592692543,0.13978494623655913,0.1396774193548387,6.0,2.0,2022,0.3132137709687038,0.6002752176139272,0.4309523809523809,0.26653725369617065,0.5340663684828769,0.3270509994913922
Lucio Linhares,0.17737046509425025,0.17250000000000001,0.4115605489844841,0.5,0.5,2.0,0.0,111,0.1369047619047619,0.0,0.35,0.09041394335511982,0.0,0.125
Ludovit Klein,0.55201443634409,0.5465217391304348,0.5980629912702107,0.2971014492753623,0.29608695652173916,0.0,0.0,1817,0.43866548566969066,0.7313469559216251,0.8913043478260869,0.5191914975576587,0.5948397013614405,0.2773871056479752
Luigi Fioravanti,0.4442294254159734,0.4405,0.5550605932169159,0.39369047619047615,0.393,6.0,1.0,1529,0.3038234304681673,0.5672619047619047,0.7663888888888889,0.32190647005992784,0.5247867736838325,0.2532470669427191
Luigi Vendramini,0.36499100453704036,0.36,0.41948722459806204,0.2857142857142857,0.2857142857142857,1.0,0.0,379,0.24973722123380984,0.7976190476190476,0.5476190476190476,0.3539774114774115,0.2285714285714286,0.27936507936507937
Luis Henrique,0.4905397569048885,0.48625,0.6011078614092221,0.3614583333333333,0.36125,5.0,0.0,2010,0.42203615051358634,0.6770833333333334,0.4166666666666667,0.2964102564102564,0.39785353535353535,0.36348079004329004
Luis Pajuelo,0.38461538461538464,0.38,0.4666666666666667,0.0,0.0,0.0,0.0,0,0.1111111111111111,1.0,1.0,0.38461538461538464,0.0,0.0
Luis Pena,0.4632457720654993,0.45954545454545453,0.49124152606999166,0.20833333333333331,0.2081818181818182,8.0,8.0,2291,0.426971966419841,0.5569559228650138,0.4090909090909091,0.40132563413767497,0.31026170798898073,0.3574138989740013
Luis Ramos,0.41451395372964,0.41,0.4380952380952381,0.16666666666666666,0.16666666666666666,0.0,0.0,224,0.23358395989974937,0.6666666666666666,0.9333333333333332,0.41718775052108387,0.0,0.0
Luis Saldana,0.4817988792227512,0.47833333333333333,0.4984360169714472,0.13888888888888887,0.13833333333333334,1.0,1.0,453,0.35550688964141375,0.718213036963037,0.8143768404797816,0.4654752040660572,0.47222222222222215,0.21666666666666667
Luiz Cane,0.40048000374047754,0.395,0.4280304791080046,0.14285714285714285,0.14285714285714285,1.0,0.0,288,0.3417256647007322,0.5510204081632654,0.7857142857142857,0.38049219274596136,0.38392857142857145,0.30971069746579954
Luiz Dutra,0.5219638242894057,0.515,0.6092307692307692,0.0,0.0,0.0,0.0,45,0.3323076923076923,0.8461538461538461,1.0,0.4570135746606335,0.8235294117647058,0.0
Lukasz Brzeski,0.5296026419540933,0.526,0.5994750665915533,0.0,0.0,0.0,1.0,72,0.3723589278552959,0.7715079365079365,0.8333333333333334,0.5163566085993644,0.54,0.0
Lukasz Sajewski,0.3767871017871018,0.37333333333333335,0.43211839565829385,0.05555555555555555,0.055,0.0,0.0,312,0.2650771604938272,0.5916666666666667,0.5555555555555556,0.3106787634408602,0.31666666666666665,0.14583333333333334
Luke Barnatt,0.3613480046337144,0.35733333333333334,0.42238645247365336,0.2,0.2,2.0,0.0,133,0.2985204982801385,0.6050814000814,0.5171428571428571,0.3163372251406588,0.6074074074074074,0.20888888888888887
Luke Caudillo,0.28365384615384615,0.28,0.32104700854700857,0.0,0.0,0.0,0.0,16,0.2155330882352941,0.7083333333333333,0.625,0.23115622767325553,0.2625,0.0
Luke Cummo,0.44676928147089356,0.44333333333333336,0.6416713374027143,0.19444444444444445,0.19444444444444445,8.0,0.0,686,0.322290020621634,0.704040404040404,0.3888888888888889,0.3805233346900014,0.5659611992945326,0.44074074074074077
Luke Jumeau,0.426149698024698,0.4216666666666667,0.4578770632342061,0.08333333333333333,0.08333333333333333,0.0,0.0,234,0.33999242033978344,0.5718434343434343,0.7777777777777778,0.37050015710198775,0.41842634489693314,0.049999999999999996
Luke Rockhold,0.5973223211013533,0.5927272727272727,0.6171451028903419,0.18939393939393936,0.1890909090909091,6.0,1.0,1125,0.4221482341866603,0.7083388833388834,0.6922494172494172,0.5513808386760471,0.4711038961038961,0.3426877470355731
Luke Sanders,0.5001357263483286,0.495625,0.5238088027750891,0.11458333333333333,0.114375,1.0,0.0,672,0.46288793946821194,0.7105654761904762,0.43825757575757573,0.449434792069078,0.5271239177489178,0.35746527777777776
Luke Zachrich,0.32936863453295373,0.326,0.3314962941074219,0.2,0.2,0.0,0.0,1,0.2654332807507179,0.4333333333333333,0.8933333333333333,0.3302003595321531,0.2,0.0
Lyman Good,0.4579812488482929,0.4538461538461539,0.47699112076967337,0.07692307692307693,0.07692307692307693,0.0,0.0,85,0.4055713897031866,0.7447802197802198,0.532051282051282,0.38449997065560254,0.7205128205128205,0.28402366863905326
Lyoto Machida,0.5075881889920822,0.5028571428571429,0.5425436245087867,0.15343915343915343,0.15333333333333335,8.0,2.0,2681,0.38908020208855637,0.6223176735081497,0.6439525641906595,0.503530665997089,0.3085225481842023,0.24970310659965833
Mac Danzig,0.4884374956950202,0.4841935483870968,0.6453027413249188,0.24462365591397847,0.24419354838709678,6.0,3.0,1836,0.4136298173642652,0.6255120327700973,0.6052995391705068,0.4016498942372795,0.5540694968114324,0.3865899528241744
Maciej Jewtuszko,0.3857142857142857,0.3833333333333333,0.5470142602495544,0.0,0.0,0.0,0.0,0,0.23535353535353534,1.0,0.3333333333333333,0.3670833333333334,0.4444444444444444,0.0
Mackens Semerzier,0.6525974025974026,0.65,0.6616535845107274,0.18666666666666668,0.186,1.0,0.0,463,0.45965608465608465,0.7618181818181818,0.925,0.5699260901699926,0.76,0.37142857142857144
Mackenzie Dern,0.41734508548898464,0.4130555555555555,0.5040417498677159,0.1597222222222222,0.1597222222222222,15.0,6.0,3156,0.37252460074795113,0.5858465608465608,0.5222222222222223,0.3528549588343114,0.35825517075517077,0.44588821672155
Macy Chiasson,0.46218991650603214,0.4572,0.5724409844231215,0.3473333333333333,0.3468,3.0,4.0,2639,0.3348945205067726,0.6804220224220223,0.4982051282051282,0.34913519492785466,0.4980796252927401,0.27410970975826665
Mads Burnell,0.52745708995709,0.5233333333333333,0.59192909832499,0.37777777777777777,0.37777777777777777,1.0,1.0,1037,0.37306397306397304,0.4555555555555555,0.2,0.34004791504791504,0.2962962962962963,0.3779461279461279
Magnus Cedenblad,0.5925282279448946,0.5891666666666667,0.7085071876346443,0.3888888888888889,0.38833333333333336,3.0,2.0,1387,0.5161510942760943,0.5069444444444444,0.4444444444444445,0.49501170126170124,0.3865740740740741,0.34259259259259256
Magomed Ankalaev,0.5379479299721124,0.5340625,0.6112067137942216,0.13854166666666667,0.1384375,0.0,2.0,2601,0.4448523808872348,0.701925505050505,0.6834456699346405,0.46968633859840614,0.5322916666666666,0.48492431515617
Magomed Gadzhiyasulov,0.6794612794612794,0.6766666666666666,0.6960392333033841,1.0,1.0,0.0,0.0,599,0.5388888888888889,0.6666666666666666,0.4666666666666666,0.4810744810744811,0.3333333333333333,0.5523809523809523
Magomed Mustafaev,0.5970050646521234,0.5922222222222222,0.6445921223340578,0.25,0.25,1.0,0.0,579,0.5024418158190088,0.6910774410774411,0.75,0.48841036414565825,0.5758377425044092,0.5416666666666666
Maheshate,0.30743348097816026,0.30333333333333334,0.32053935637390385,0.0,0.0,0.0,0.0,3,0.27778498899826154,0.3832451499118166,0.5,0.3003949996835516,0.283068783068783,0.1111111111111111
Maia Stevenson,0.5454545454545454,0.54,0.6875,1.0,1.0,0.0,0.0,89,0.16666666666666666,1.0,1.0,0.4444444444444444,1.0,0.0
Maiquel Falcao,0.5226608187134503,0.5166666666666667,0.6163793103448275,0.3333333333333333,0.3333333333333333,3.0,0.0,244,0.45694444444444443,0.6666666666666666,0.16666666666666666,0.5952380952380952,0.5238095238095238,0.5666666666666667
Mairbek Taisumov,0.44900802498325926,0.44526315789473686,0.48121482343325184,0.13157894736842105,0.13157894736842105,0.0,0.0,397,0.3648934646748785,0.44047619047619047,0.7432330827067669,0.44921039898232024,0.19160401002506267,0.21309041835357623
Makhmud Muradov,0.46250770870429736,0.4588888888888889,0.5370438635125186,0.3009259259259259,0.3005555555555556,1.0,1.0,671,0.33475856352100886,0.6613809665280254,0.2824074074074074,0.4512406542046463,0.2292768959435626,0.22037037037037038
Maki Pitolo,0.4207743624465212,0.4153846153846154,0.489710073188341,0.3333333333333333,0.3330769230769231,3.0,2.0,786,0.34096048848884697,0.6692141192141192,0.6666666666666666,0.39650339009084967,0.2948717948717949,0.1370808678500986
Makwan Amirkhani,0.43779782254782257,0.435,0.4905106413194648,0.46460317460317463,0.4633333333333333,9.0,4.0,2684,0.3934096214243273,0.3527777777777778,0.12222222222222222,0.3577924768468247,0.06666666666666667,0.4012698412698413
Malcolm Gordon,0.44240176266385944,0.44083333333333335,0.508332867041185,0.2847222222222222,0.2841666666666667,3.0,3.0,820,0.4074651668401668,0.375,0.3541666666666667,0.3297204283811426,0.3833333333333333,0.44146825396825395
Mallory Martin,0.4381845950102529,0.43375,0.5304908118064007,0.25,0.25,1.0,0.0,415,0.36222139470542314,0.6517857142857143,0.0625,0.37923782314672144,0.5267857142857143,0.10416666666666667
